ano_mes,ticker,preco_fechamento,retorno_mensal_pct,selic_media,ipca_variacao
2021-09,CPFE3.SA,20.26030540466309,-2.2084637061214663,5.516666666666667,1.16
2021-10,CPFE3.SA,19.79385757446289,-2.302274427180362,6.443548387096774,1.25
2021-11,CPFE3.SA,19.861570358276367,0.3420898809580075,7.75,0.95
2021-12,CPFE3.SA,20.71651268005371,4.3045051642711,8.862903225806452,0.73
2022-01,CPFE3.SA,22.3380069732666,7.827062007275476,9.25,0.54
2022-02,CPFE3.SA,23.364952087402344,4.597299639868302,10.642857142857142,1.01
2022-03,CPFE3.SA,24.916955947875977,6.642444010447712,11.233870967741936,1.62
2022-04,CPFE3.SA,27.91285896301269,12.023551437839664,11.75,1.06
2022-05,CPFE3.SA,28.584884643554688,2.4075845524548223,12.620967741935484,0.47
2022-06,CPFE3.SA,26.19291305541992,-8.367959563111649,13.0,0.67
2022-07,CPFE3.SA,27.855417251586918,6.347152730394723,13.25,-0.68
2022-08,CPFE3.SA,29.662118911743164,6.485997477037686,13.701612903225806,-0.36
2022-09,CPFE3.SA,28.63577651977539,-3.4601115146950856,13.75,-0.29
2022-10,CPFE3.SA,30.043813705444336,4.917056063405778,13.75,0.59
2022-11,CPFE3.SA,29.60274314880371,-1.4680911050939494,13.75,0.41
2022-12,CPFE3.SA,28.160776138305664,-4.871058750365565,13.75,0.62
2023-01,CPFE3.SA,28.2286319732666,0.24095868177667068,13.75,0.53
2023-02,CPFE3.SA,25.692466735839844,-8.984371753574827,13.75,0.84
2023-03,CPFE3.SA,26.846040725708008,4.489930849103629,13.75,0.71
2023-04,CPFE3.SA,28.109882354736328,4.707739371854758,13.75,0.61
2023-05,CPFE3.SA,27.4235954284668,-2.4414436090796854,13.75,0.23
2023-06,CPFE3.SA,31.145883560180664,13.57330457059609,13.75,-0.08
2023-07,CPFE3.SA,32.40475845336914,4.041866048706089,13.75,0.12
2023-08,CPFE3.SA,31.632081985473636,-2.384453718448154,13.28225806451613,0.23
2023-09,CPFE3.SA,31.131895065307617,-1.5812646173455125,13.083333333333334,0.26
2023-10,CPFE3.SA,30.974428176879883,-0.5058056636044972,12.75,0.24
2023-11,CPFE3.SA,34.318260192871094,10.795460038507287,12.266666666666667,0.28
2023-12,CPFE3.SA,35.67061233520508,3.9406197596663306,11.959677419354838,0.56
2024-01,CPFE3.SA,33.58650588989258,-5.84264274952071,11.75,0.42
2024-02,CPFE3.SA,32.7806510925293,-2.3993409734407445,11.25,0.83
2024-03,CPFE3.SA,32.2434196472168,-1.6388675252241525,11.07258064516129,0.16
2024-04,CPFE3.SA,29.547975540161133,-8.359671947166836,10.75,0.38
2024-05,CPFE3.SA,31.585765838623047,6.896547940119224,10.564516129032258,0.46
2024-06,CPFE3.SA,30.3167781829834,-4.017593437889455,10.5,0.21
2024-07,CPFE3.SA,30.0852108001709,-0.7638258307489876,10.5,0.38
2024-08,CPFE3.SA,31.57650375366211,4.956897139250693,10.5,-0.02
2024-09,CPFE3.SA,31.428300857543945,-0.4693454895270843,10.6,0.44
2024-10,CPFE3.SA,30.35383033752441,-3.418799269135875,10.75,0.56
2024-11,CPFE3.SA,30.214887619018555,-0.45774360916187584,11.15,0.39
2024-12,CPFE3.SA,29.260831832885746,-3.157568540921152,11.89516129032258,0.52
2025-01,CPFE3.SA,31.845123291015625,8.831913846090455,12.314516129032258,0.16
2025-02,CPFE3.SA,32.49351119995117,2.036066568216044,13.25,1.31
2025-03,CPFE3.SA,34.92033386230469,7.468637807160605,13.637096774193548,0.56
2025-04,CPFE3.SA,35.37420654296875,1.2997375181283743,14.25,0.43
2025-05,CPFE3.SA,37.5046272277832,6.02252571298425,14.637096774193548,0.26
2025-06,CPFE3.SA,37.84734344482422,0.9137971561736569,14.85,0.24
2025-07,CPFE3.SA,35.11484909057617,-7.219778471986061,15.0,0.26
2025-08,CPFE3.SA,36.46720123291016,3.851225841368988,15.0,-0.11
2025-09,CPFE3.SA,36.49499130249024,0.07620565505586097,15.0,0.48
2025-10,CPFE3.SA,38.53277969360352,5.583748121003751,15.0,0.09
2025-11,CPFE3.SA,45.174129486083984,17.235584469352293,15.0,0.18
2025-12,CPFE3.SA,49.36086654663086,9.26799721029845,15.0,0.33
2026-01,CPFE3.SA,47.66579055786133,-3.4340482802671324,15.0,0.33
2026-02,CPFE3.SA,46.63763427734375,-2.1570108635238117,15.0,0.7
2026-03,CPFE3.SA,45.16486740112305,-3.1578936175503336,14.89516129032258,0.88
2026-04,CPFE3.SA,48.93000030517578,8.336419701210307,14.741666666666667,0.67
2026-05,CPFE3.SA,43.38999938964844,-11.322298959686139,14.5,0.58
2026-06,CPFE3.SA,44.77999877929688,3.203501749714377,14.391666666666667,0.16
2026-07,CPFE3.SA,46.13999938964844,3.0370715663804893,14.25,0.07
2026-08,CPFE3.SA,44.54999923706055,-3.4460341864343658,14.046296296296296,
2021-08,ITUB4.SA,19.85770606994629,,5.25,0.87
2021-09,ITUB4.SA,18.57667732238769,-6.451040936180307,5.516666666666667,1.16
2021-10,ITUB4.SA,14.97569465637207,-19.384428138157382,6.443548387096774,1.25
2021-11,ITUB4.SA,14.562007904052734,-2.76238773433668,7.75,0.95
2021-12,ITUB4.SA,13.64231300354004,-6.315714883362578,8.862903225806452,0.73
2022-01,ITUB4.SA,16.508407592773438,21.008861096279464,9.25,0.54
2022-02,ITUB4.SA,16.620115280151367,0.67667148845314,10.642857142857142,1.01
2022-03,ITUB4.SA,17.944149017333984,7.966453390150963,11.233870967741936,1.62
2022-04,ITUB4.SA,15.596869468688965,-13.08103018079908,11.75,1.06
2022-05,ITUB4.SA,17.1058292388916,9.674760523141558,12.620967741935484,0.47
2022-06,ITUB4.SA,14.833749771118164,-13.282486549132999,13.0,0.67
2022-07,ITUB4.SA,15.46740436553955,4.271708800529561,13.25,-0.68
2022-08,ITUB4.SA,17.10642433166504,10.596606433702128,13.701612903225806,-0.36
2022-09,ITUB4.SA,18.61041641235352,8.79197225281323,13.75,-0.29
2022-10,ITUB4.SA,20.175071716308597,8.407416950200354,13.75,0.59
2022-11,ITUB4.SA,17.2650203704834,-14.423995050648807,13.75,0.41
2022-12,ITUB4.SA,16.941062927246094,-1.8763803128268974,13.75,0.62
2023-01,ITUB4.SA,17.176801681518555,1.3915228063601903,13.75,0.53
2023-02,ITUB4.SA,17.25664710998535,0.46484456156181686,13.75,0.84
2023-03,ITUB4.SA,16.992395401000977,-1.5313038929298695,13.75,0.71
2023-04,ITUB4.SA,17.815561294555664,4.844319321254709,13.75,0.61
2023-05,ITUB4.SA,18.109703063964844,1.6510384632061337,13.75,0.23
2023-06,ITUB4.SA,19.741344451904297,9.009763341653754,13.75,-0.08
2023-07,ITUB4.SA,19.90651512145996,0.8366738646299776,13.75,0.12
2023-08,ITUB4.SA,19.07725524902344,-4.165771192882206,13.28225806451613,0.23
2023-09,ITUB4.SA,19.12363624572754,0.243121959100856,13.083333333333334,0.26
2023-10,ITUB4.SA,18.86177444458008,-1.3693096740739374,12.75,0.24
2023-11,ITUB4.SA,22.231014251708984,17.86279343456496,12.266666666666667,0.28
2023-12,ITUB4.SA,24.10837173461914,8.444767574047308,11.959677419354838,0.56
2024-01,ITUB4.SA,23.275928497314453,-3.452921858299185,11.75,0.42
2024-02,ITUB4.SA,24.902273178100582,6.987238687272024,11.25,0.83
2024-03,ITUB4.SA,25.60890007019043,2.8375999533699847,11.07258064516129,0.16
2024-04,ITUB4.SA,23.195858001708984,-9.422669704156107,10.75,0.38
2024-05,ITUB4.SA,22.964689254760746,-0.9965949391965045,10.564516129032258,0.46
2024-06,ITUB4.SA,24.189926147460938,5.33530795521735,10.5,0.21
2024-07,ITUB4.SA,25.30087661743164,4.592616212213252,10.5,0.38
2024-08,ITUB4.SA,27.421077728271484,8.37995118864412,10.5,-0.02
2024-09,ITUB4.SA,27.196069717407227,-0.820565891297087,10.6,0.44
2024-10,ITUB4.SA,26.38804244995117,-2.9711177969913405,10.75,0.56
2024-11,ITUB4.SA,24.57692527770996,-6.863401010803505,11.15,0.39
2024-12,ITUB4.SA,23.400848388671875,-4.785288947860089,11.89516129032258,0.52
2025-01,ITUB4.SA,25.761066436767575,10.08603623635398,12.314516129032258,0.16
2025-02,ITUB4.SA,25.50899124145508,-0.9785122674607849,13.25,1.31
2025-03,ITUB4.SA,27.609539031982425,8.234538836305338,13.637096774193548,0.56
2025-04,ITUB4.SA,31.29256820678711,13.339698176555292,14.25,0.43
2025-05,ITUB4.SA,32.935977935791016,5.251757280335534,14.637096774193548,0.26
2025-06,ITUB4.SA,32.83036804199219,-0.32065206627450715,14.85,0.24
2025-07,ITUB4.SA,31.254867553710938,-4.798912050775916,15.0,0.26
2025-08,ITUB4.SA,34.56485366821289,10.590306002141258,15.0,-0.11
2025-09,ITUB4.SA,35.1017951965332,1.553432088775497,15.0,0.48
2025-10,ITUB4.SA,35.450233459472656,0.9926508344902718,15.0,0.09
2025-11,ITUB4.SA,37.44443893432617,5.625366267709708,15.0,0.18
2025-12,ITUB4.SA,38.42991638183594,2.6318392678768454,15.0,0.33
2026-01,ITUB4.SA,44.59270477294922,16.036434557599378,15.0,0.33
2026-02,ITUB4.SA,45.865509033203125,2.854288087557344,15.0,0.7
2026-03,ITUB4.SA,42.99890899658203,-6.250012475705646,14.89516129032258,0.88
2026-04,ITUB4.SA,42.72998428344727,-0.6254221779351088,14.741666666666667,0.67
2026-05,ITUB4.SA,39.630218505859375,-7.254310596104485,14.5,0.58
2026-06,ITUB4.SA,42.14394760131836,6.342960473678261,14.391666666666667,0.16
2026-07,ITUB4.SA,42.87181854248047,1.7271066964295034,14.25,0.07
2026-08,ITUB4.SA,39.45000076293945,-7.98150835647532,14.046296296296296,
2021-08,MGLU3.SA,156.2645721435547,,5.25,0.87
2021-09,MGLU3.SA,122.85274505615234,-21.381575253479777,5.516666666666667,1.16
2021-10,MGLU3.SA,92.61074829101562,-24.61645993446382,6.443548387096774,1.25
2021-11,MGLU3.SA,66.82366943359375,-27.844585356755548,7.75,0.95
2021-12,MGLU3.SA,61.85472869873047,-7.435899250940093,8.862903225806452,0.73
2022-01,MGLU3.SA,59.9699592590332,-3.0470903023069096,9.25,0.54
2022-02,MGLU3.SA,51.48849487304688,-14.142855007373988,10.642857142857142,1.01
2022-03,MGLU3.SA,58.42787551879883,13.477536414420532,11.233870967741936,1.62
2022-04,MGLU3.SA,41.8076286315918,-28.445749121683473,11.75,1.06
2022-05,MGLU3.SA,31.869749069213867,-23.77049329908275,12.620967741935484,0.47
2022-06,MGLU3.SA,20.047101974487305,-37.096768691370784,13.0,0.67
2022-07,MGLU3.SA,22.103212356567383,10.256397082714308,13.25,-0.68
2022-08,MGLU3.SA,36.5816764831543,65.50389098661952,13.701612903225806,-0.36
2022-09,MGLU3.SA,38.38077545166016,4.918033128783317,13.75,-0.29
2022-10,MGLU3.SA,38.29510498046875,-0.2232119340561889,13.75,0.59
2022-11,MGLU3.SA,29.21393775939941,-23.713650153723076,13.75,0.41
2022-12,MGLU3.SA,23.473955154418945,-19.64809623493382,13.75,0.62
2023-01,MGLU3.SA,37.95241928100586,61.67884377107775,13.75,0.53
2023-02,MGLU3.SA,30.75602149963379,-18.961631215361464,13.75,0.84
2023-03,MGLU3.SA,28.357223510742188,-7.799441774093452,13.75,0.71
2023-04,MGLU3.SA,28.61423683166504,0.906341626942031,13.75,0.61
2023-05,MGLU3.SA,32.555118560791016,13.772450938705184,13.75,0.23
2023-06,MGLU3.SA,28.871252059936523,-11.3157827822851,13.75,-0.08
2023-07,MGLU3.SA,28.69990921020508,-0.5934721825563205,13.75,0.12
2023-08,MGLU3.SA,23.64529800415039,-17.611941449129663,13.28225806451613,0.23
2023-09,MGLU3.SA,18.162328720092773,-23.188412694545903,13.083333333333334,0.26
2023-10,MGLU3.SA,11.394291877746582,-37.26414683189161,12.75,0.24
2023-11,MGLU3.SA,17.30561637878418,51.879700506730074,12.266666666666667,0.28
2023-12,MGLU3.SA,18.505016326904297,6.930697652529272,11.959677419354838,0.56
2024-01,MGLU3.SA,17.99098777770996,-2.7777794956440727,11.75,0.42
2024-02,MGLU3.SA,19.50983238220215,8.442252439157173,11.25,0.83
2024-03,MGLU3.SA,16.4871826171875,-15.492956094138776,11.07258064516129,0.16
2024-04,MGLU3.SA,12.456981658935549,-24.444449071914576,10.75,0.38
2024-05,MGLU3.SA,11.348677635192873,-8.89705110023723,10.564516129032258,0.46
2024-06,MGLU3.SA,11.03725242614746,-2.744154156601175,10.5,0.21
2024-07,MGLU3.SA,10.13961696624756,-8.132780018452635,10.5,0.38
2024-08,MGLU3.SA,11.138007164001465,9.846429121310152,10.5,-0.02
2024-09,MGLU3.SA,8.884759902954102,-20.230255088450278,10.6,0.44
2024-10,MGLU3.SA,8.66493034362793,-2.4742318501266514,10.75,0.56
2024-11,MGLU3.SA,8.27107048034668,-4.545447541547631,11.15,0.39
2024-12,MGLU3.SA,5.953704357147217,-28.017729128362244,11.89516129032258,0.52
2025-01,MGLU3.SA,6.833020687103272,14.769230670657452,12.314516129032258,0.16
2025-02,MGLU3.SA,6.549074649810791,-4.155497989760293,13.25,1.31
2025-03,MGLU3.SA,9.2969388961792,41.958053515969574,13.637096774193548,0.56
2025-04,MGLU3.SA,8.793496131896973,-5.415145457061444,14.25,0.43
2025-05,MGLU3.SA,8.699145317077637,-1.0729613501175406,14.637096774193548,0.26
2025-06,MGLU3.SA,9.29355525970459,6.83296945804599,14.85,0.24
2025-07,MGLU3.SA,6.661167144775391,-28.324877201116184,15.0,0.26
2025-08,MGLU3.SA,7.727332592010498,16.00568525099002,15.0,-0.11
2025-09,MGLU3.SA,9.05767822265625,17.216104196436845,15.0,0.48
2025-10,MGLU3.SA,7.991513252258301,-11.770841756457163,15.0,0.09
2025-11,MGLU3.SA,9.699263572692873,21.369548751633282,15.0,0.18
2025-12,MGLU3.SA,8.856711387634277,-8.686764502726795,15.0,0.33
2026-01,MGLU3.SA,9.698792457580566,9.507830086029468,15.0,0.33
2026-02,MGLU3.SA,9.26289176940918,-4.494381028131878,15.0,0.7
2026-03,MGLU3.SA,8.688295364379883,-6.203207587147985,14.89516129032258,0.88
2026-04,MGLU3.SA,8.229999542236328,-5.274864664735823,14.741666666666667,0.67
2026-05,MGLU3.SA,5.980000019073486,-27.338999371942275,14.5,0.58
2026-06,MGLU3.SA,4.679999828338623,-21.739133554990843,14.391666666666667,0.16
2026-07,MGLU3.SA,5.03000020980835,7.478640904009937,14.25,0.07
2026-08,MGLU3.SA,4.710000038146973,-6.361832173235027,14.046296296296296,
2021-08,PETR4.SA,8.040913581848145,,5.25,0.87
2021-09,PETR4.SA,8.052742958068848,0.14711482843698942,5.516666666666667,1.16
2021-10,PETR4.SA,8.029083251953125,-0.29380928012877616,6.443548387096774,1.25
2021-11,PETR4.SA,8.703350067138672,8.397805752251063,7.75,0.95
2021-12,PETR4.SA,9.451430320739746,8.595313848464038,8.862903225806452,0.73
2022-01,PETR4.SA,10.747056007385254,13.708249891050372,9.25,0.54
2022-02,PETR4.SA,11.295207023620604,5.100476036029455,10.642857142857142,1.01
2022-03,PETR4.SA,11.112491607666016,-1.6176367159317473,11.233870967741936,1.62
2022-04,PETR4.SA,11.004919052124023,-0.9680327269519173,11.75,1.06
2022-05,PETR4.SA,12.17452907562256,10.628065667350771,12.620967741935484,0.47
2022-06,PETR4.SA,11.31186294555664,-7.085827506817188,13.0,0.67
2022-07,PETR4.SA,13.831010818481444,22.269964594243397,13.25,-0.68
2022-08,PETR4.SA,16.52778434753418,19.498021977173362,13.701612903225806,-0.36
2022-09,PETR4.SA,14.821786880493164,-10.321997378284632,13.75,-0.29
2022-10,PETR4.SA,14.826760292053224,0.0335547366870248,13.75,0.59
2022-11,PETR4.SA,14.18638515472412,-4.319049642101048,13.75,0.41
2022-12,PETR4.SA,13.037001609802246,-8.102018466199079,13.75,0.62
2023-01,PETR4.SA,13.8724365234375,6.408182944513152,13.75,0.53
2023-02,PETR4.SA,13.43077278137207,-3.183750318981371,13.75,0.84
2023-03,PETR4.SA,12.47827434539795,-7.091910878688957,13.75,0.71
2023-04,PETR4.SA,14.206192016601562,13.847408891445623,13.75,0.61
2023-05,PETR4.SA,15.656777381896973,10.21093734056413,13.75,0.23
2023-06,PETR4.SA,18.85991668701172,20.458484060828198,13.75,-0.08
2023-07,PETR4.SA,19.869016647338867,5.350500625605026,13.75,0.12
2023-08,PETR4.SA,21.17669677734375,6.5815040231496535,13.28225806451613,0.23
2023-09,PETR4.SA,22.966835021972656,8.453340308220847,13.083333333333334,0.26
2023-10,PETR4.SA,23.033138275146484,0.2886912938173447,12.75,0.24
2023-11,PETR4.SA,24.74196052551269,7.418972742459862,12.266666666666667,0.28
2023-12,PETR4.SA,25.658334732055664,3.7037251174903973,11.959677419354838,0.56
2024-01,PETR4.SA,28.08360481262207,9.452172582098427,11.75,0.42
2024-02,PETR4.SA,27.65642547607422,-1.5210986602256171,11.25,0.83
2024-03,PETR4.SA,25.741012573242188,-6.925742824173242,11.07258064516129,0.16
2024-04,PETR4.SA,29.76244163513184,15.622652956822414,10.75,0.38
2024-05,PETR4.SA,28.68235206604004,-3.629035488193455,10.564516129032258,0.46
2024-06,PETR4.SA,28.936771392822266,0.8870239309399564,10.5,0.21
2024-07,PETR4.SA,28.45005226135254,-1.6820091117368263,10.5,0.38
2024-08,PETR4.SA,30.7927188873291,8.234313963489326,10.5,-0.02
2024-09,PETR4.SA,28.16474151611328,-8.534411595259318,10.6,0.44
2024-10,PETR4.SA,28.08653259277344,-0.27768379587327363,10.75,0.56
2024-11,PETR4.SA,30.42511558532715,8.326349950208577,11.15,0.39
2024-12,PETR4.SA,30.555456161499023,0.42839796551088494,11.89516129032258,0.52
2025-01,PETR4.SA,31.821916580200195,4.14479303469526,12.314516129032258,0.16
2025-02,PETR4.SA,30.3359375,-4.669671848504498,13.25,1.31
2025-03,PETR4.SA,31.374441146850582,3.423344496442815,13.637096774193548,0.56
2025-04,PETR4.SA,25.946941375732425,-17.299112184068267,14.25,0.43
2025-05,PETR4.SA,26.73426055908203,3.0343429383394183,14.637096774193548,0.26
2025-06,PETR4.SA,27.967674255371094,4.613606924205915,14.85,0.24
2025-07,PETR4.SA,29.09065818786621,4.015292520361968,15.0,0.26
2025-08,PETR4.SA,28.34694099426269,-2.556549902723504,15.0,-0.11
2025-09,PETR4.SA,28.675073623657227,1.1575592211552799,15.0,0.48
2025-10,PETR4.SA,27.11644554138184,-5.435480664257142,15.0,0.09
2025-11,PETR4.SA,28.97586250305176,6.857155960327854,15.0,0.18
2025-12,PETR4.SA,28.978918075561523,0.010545234018288774,15.0,0.33
2026-01,PETR4.SA,35.50434494018555,22.51784158266088,15.0,0.33
2026-02,PETR4.SA,36.980560302734375,4.157844244234954,15.0,0.7
2026-03,PETR4.SA,45.76261901855469,23.74777083940223,14.89516129032258,0.88
2026-04,PETR4.SA,46.79911804199219,2.2649469057206773,14.741666666666667,0.67
2026-05,PETR4.SA,40.04814529418945,-14.42542729490155,14.5,0.58
2026-06,PETR4.SA,36.64966583251953,-8.485984648490085,14.391666666666667,0.16
2026-07,PETR4.SA,42.09863662719727,14.86772299528807,14.25,0.07
2026-08,PETR4.SA,41.45000076293945,-1.5407526614265143,14.046296296296296,
2021-08,VALE3.SA,59.1196174621582,,5.25,0.87
2021-09,VALE3.SA,50.42037963867188,-14.714638214725607,5.516666666666667,1.16
2021-10,VALE3.SA,47.358394622802734,-6.072911465189835,6.443548387096774,1.25
2021-11,VALE3.SA,46.26056289672852,-2.318135432626367,7.75,0.95
2021-12,VALE3.SA,51.5578727722168,11.451027708663908,8.862903225806452,0.73
2022-01,VALE3.SA,53.48236846923828,3.732690263471361,9.25,0.54
2022-02,VALE3.SA,61.02824020385742,14.10908295686144,10.642857142857142,1.01
2022-03,VALE3.SA,65.65454864501953,7.580602727046504,11.233870967741936,1.62
2022-04,VALE3.SA,57.20050048828125,-12.876561230277517,11.75,1.06
2022-05,VALE3.SA,59.20585632324219,3.505836168989074,12.620967741935484,0.47
2022-06,VALE3.SA,52.57858276367188,-11.19361152955517,13.0,0.67
2022-07,VALE3.SA,47.90172576904297,-8.894984894610536,13.25,-0.68
2022-08,VALE3.SA,46.59211730957031,-2.7339483879701976,13.701612903225806,-0.36
2022-09,VALE3.SA,52.0387077331543,11.68993971103609,13.75,-0.29
2022-10,VALE3.SA,48.49192810058594,-6.815656627669631,13.75,0.59
2022-11,VALE3.SA,61.91333770751953,27.677615909793897,13.75,0.41
2022-12,VALE3.SA,64.4217300415039,4.051457128404379,13.75,0.62
2023-01,VALE3.SA,68.50245666503906,6.334394653645803,13.75,0.53
2023-02,VALE3.SA,61.84137344360352,-9.723860348551694,13.75,0.84
2023-03,VALE3.SA,59.47358703613281,-3.828806308174937,13.75,0.71
2023-04,VALE3.SA,53.62919616699219,-9.826867960040653,13.75,0.61
2023-05,VALE3.SA,47.26628112792969,-11.86464741938228,13.75,0.23
2023-06,VALE3.SA,47.56998443603516,0.6425369224278166,13.75,-0.08
2023-07,VALE3.SA,51.22921371459961,7.6923070754517875,13.75,0.12
2023-08,VALE3.SA,49.661354064941406,-3.060479628660362,13.28225806451613,0.23
2023-09,VALE3.SA,51.56905746459961,3.8414244548457654,13.083333333333334,0.26
2023-10,VALE3.SA,52.65263748168945,2.101221295024991,12.75,0.24
2023-11,VALE3.SA,58.09236907958984,10.331356334793496,12.266666666666667,0.28
2023-12,VALE3.SA,60.72756576538086,4.536218314974638,11.959677419354838,0.56
2024-01,VALE3.SA,53.30181884765625,-12.227967355737201,11.75,0.42
2024-02,VALE3.SA,52.69611358642578,-1.136368841299118,11.25,0.83
2024-03,VALE3.SA,49.99093627929688,-5.133542348796172,11.07258064516129,0.16
2024-04,VALE3.SA,52.01259613037109,4.044052785447527,10.75,0.38
2024-05,VALE3.SA,51.93863677978516,-0.14219507597840186,10.564516129032258,0.46
2024-06,VALE3.SA,51.13325881958008,-1.5506336133152887,10.5,0.21
2024-07,VALE3.SA,50.64838790893555,-0.9482495773550537,10.5,0.38
2024-08,VALE3.SA,50.752349853515625,0.20526209988558364,10.5,-0.02
2024-09,VALE3.SA,54.100059509277344,6.596166808875004,10.6,0.44
2024-10,VALE3.SA,52.86489868164063,-2.283104378886869,10.75,0.56
2024-11,VALE3.SA,50.07087326049805,-5.285218530292801,11.15,0.39
2024-12,VALE3.SA,46.882362365722656,-6.367995377645775,11.89516129032258,0.52
2025-01,VALE3.SA,46.55577087402344,-0.6966191019802337,12.314516129032258,0.16
2025-02,VALE3.SA,47.39802551269531,1.809130474825471,13.25,1.31
2025-03,VALE3.SA,50.63204574584961,6.823111718626507,13.637096774193548,0.56
